user_id,session
user462,"[""2023-05-12 17:53:45"", 1682, [[""page0"", ""2023-05-12 18:01:02""], [""page1"", ""2023-05-12 18:16:15""], [""page2"", ""2023-05-12 17:54:17""], [""page3"", ""2023-05-12 18:15:31""], [""page4"", ""2023-05-12 17:58:34""], [""page5"", ""2023-05-12 18:16:45""], [""page6"", ""2023-05-12 18:00:01""], [""page7"", ""2023-05-12 17:54:44""], [""page8"", ""2023-05-12 18:06:05""], [""page9"", ""2023-05-12 17:59:07""], [""page10"", ""2023-05-12 18:15:59""], [""page11"", ""2023-05-12 18:07:40""]]]"
user462,"[""2023-05-12 17:21:57"", 1182, [[""page0"", ""2023-05-12 17:27:21""], [""page1"", ""2023-05-12 17:41:28""], [""page2"", ""2023-05-12 17:38:53""], [""page3"", ""2023-05-12 17:32:38""], [""page4"", ""2023-05-12 17:29:27""]]]"
user462,"[""2023-05-14 03:51:45"", 911, [[""page0"", ""2023-05-14 04:01:09""], [""page1"", ""2023-05-14 03:51:55""], [""page2"", ""2023-05-14 03:59:44""], [""page3"", ""2023-05-14 03:53:31""], [""page4"", ""2023-05-14 04:06:26""], [""page5"", ""2023-05-14 03:53:59""], [""page6"", ""2023-05-14 03:54:54""], [""page7"", ""2023-05-14 04:06:16""], [""page8"", ""2023-05-14 03:57:37""]]]"
user462,"[""2023-05-25 10:17:48"", 1189, [[""page0"", ""2023-05-25 10:31:16""], [""page1"", ""2023-05-25 10:20:55""], [""page2"", ""2023-05-25 10:21:41""], [""page3"", ""2023-05-25 10:21:36""], [""page4"", ""2023-05-25 10:30:47""], [""page5"", ""2023-05-25 10:29:24""], [""page6"", ""2023-05-25 10:21:38""], [""page7"", ""2023-05-25 10:32:12""], [""page8"", ""2023-05-25 10:18:12""], [""page9"", ""2023-05-25 10:29:29""]]]"
user462,"[""2023-05-28 03:45:14"", 1272, [[""page0"", ""2023-05-28 03:59:39""], [""page1"", ""2023-05-28 03:58:20""], [""page2"", ""2023-05-28 03:58:07""], [""page3"", ""2023-05-28 04:00:00""], [""page4"", ""2023-05-28 04:03:04""], [""page5"", ""2023-05-28 03:59:44""]]]"
user462,"[""2023-05-16 16:48:12"", 946, [[""page0"", ""2023-05-16 16:58:00""], [""page1"", ""2023-05-16 17:00:35""], [""page2"", ""2023-05-16 16:50:35""], [""page3"", ""2023-05-16 17:02:29""], [""page4"", ""2023-05-16 16:55:29""], [""page5"", ""2023-05-16 16:58:39""], [""conversion"", ""2023-05-16 16:58:57""]]]"
user462,"[""2023-05-08 20:52:09"", 1114, [[""page0"", ""2023-05-08 21:09:57""], [""page1"", ""2023-05-08 21:10:02""], [""page2"", ""2023-05-08 20:53:05""], [""page3"", ""2023-05-08 21:09:21""], [""page4"", ""2023-05-08 20:53:55""], [""page5"", ""2023-05-08 21:05:22""], [""page6"", ""2023-05-08 21:04:11""]]]"
user462,"[""2023-05-11 10:07:16"", 735, [[""page0"", ""2023-05-11 10:17:13""], [""page1"", ""2023-05-11 10:09:00""], [""page2"", ""2023-05-11 10:08:35""], [""page3"", ""2023-05-11 10:17:09""], [""page4"", ""2023-05-11 10:16:45""], [""page5"", ""2023-05-11 10:09:44""], [""page6"", ""2023-05-11 10:17:14""], [""page7"", ""2023-05-11 10:13:28""], [""page8"", ""2023-05-11 10:13:22""], [""page9"", ""2023-05-11 10:16:19""], [""page10"", ""2023-05-11 10:13:03""], [""page11"", ""2023-05-11 10:09:25""], [""page12"", ""2023-05-11 10:09:00""], [""page13"", ""2023-05-11 10:10:46""], [""page14"", ""2023-05-11 10:10:35""]]]"
user462,"[""2023-05-01 19:22:42"", 405, [[""page0"", ""2023-05-01 19:23:47""], [""page1"", ""2023-05-01 19:28:45""], [""page2"", ""2023-05-01 19:24:01""], [""page3"", ""2023-05-01 19:27:57""], [""page4"", ""2023-05-01 19:23:29""], [""page5"", ""2023-05-01 19:26:03""], [""page6"", ""2023-05-01 19:29:06""], [""page7"", ""2023-05-01 19:28:31""], [""page8"", ""2023-05-01 19:27:15""], [""page9"", ""2023-05-01 19:29:04""], [""page10"", ""2023-05-01 19:27:18""], [""page11"", ""2023-05-01 19:28:15""], [""page12"", ""2023-05-01 19:29:06""]]]"
user463,"[""2023-05-21 15:20:13"", 898, [[""page0"", ""2023-05-21 15:34:32""], [""page1"", ""2023-05-21 15:22:20""], [""page2"", ""2023-05-21 15:32:36""], [""page3"", ""2023-05-21 15:23:37""], [""page4"", ""2023-05-21 15:33:34""], [""page5"", ""2023-05-21 15:34:51""], [""page6"", ""2023-05-21 15:24:52""], [""page7"", ""2023-05-21 15:25:09""], [""page8"", ""2023-05-21 15:25:29""], [""page9"", ""2023-05-21 15:26:30""], [""page10"", ""2023-05-21 15:34:57""], [""page11"", ""2023-05-21 15:23:50""], [""page12"", ""2023-05-21 15:25:34""], [""page13"", ""2023-05-21 15:31:06""]]]"
user463,"[""2023-05-11 04:01:08"", 914, [[""page0"", ""2023-05-11 04:03:30""], [""page1"", ""2023-05-11 04:14:53""], [""page2"", ""2023-05-11 04:09:52""], [""page3"", ""2023-05-11 04:10:40""], [""page4"", ""2023-05-11 04:06:40""], [""page5"", ""2023-05-11 04:07:26""], [""page6"", ""2023-05-11 04:01:52""], [""page7"", ""2023-05-11 04:05:44""], [""page8"", ""2023-05-11 04:12:02""], [""page9"", ""2023-05-11 04:04:33""], [""page10"", ""2023-05-11 04:09:10""], [""page11"", ""2023-05-11 04:01:10""], [""page12"", ""2023-05-11 04:14:04""], [""page13"", ""2023-05-11 04:10:57""], [""page14"", ""2023-05-11 04:06:54""]]]"
user463,"[""2023-05-12 03:34:50"", 1244, [[""page0"", ""2023-05-12 03:48:42""], [""page1"", ""2023-05-12 03:54:54""], [""page2"", ""2023-05-12 03:53:07""], [""page3"", ""2023-05-12 03:46:01""], [""page4"", ""2023-05-12 03:43:47""], [""page5"", ""2023-05-12 03:49:04""]]]"
user463,"[""2023-05-10 07:59:59"", 1382, [[""page0"", ""2023-05-10 08:02:20""], [""page1"", ""2023-05-10 08:13:01""], [""page2"", ""2023-05-10 08:13:12""], [""page3"", ""2023-05-10 08:00:18""], [""page4"", ""2023-05-10 08:14:53""], [""page5"", ""2023-05-10 08:20:13""], [""page6"", ""2023-05-10 08:10:56""], [""page7"", ""2023-05-10 08:12:03""], [""page8"", ""2023-05-10 08:02:21""], [""page9"", ""2023-05-10 08:19:51""], [""page10"", ""2023-05-10 08:21:22""], [""page11"", ""2023-05-10 08:00:21""], [""page12"", ""2023-05-10 08:21:30""], [""page13"", ""2023-05-10 08:11:58""]]]"
user463,"[""2023-05-18 12:36:39"", 1215, [[""page0"", ""2023-05-18 12:54:07""], [""page1"", ""2023-05-18 12:41:30""], [""page2"", ""2023-05-18 12:46:23""], [""page3"", ""2023-05-18 12:39:53""], [""page4"", ""2023-05-18 12:55:59""], [""page5"", ""2023-05-18 12:53:25""], [""page6"", ""2023-05-18 12:52:41""], [""page7"", ""2023-05-18 12:51:15""], [""page8"", ""2023-05-18 12:36:40""], [""page9"", ""2023-05-18 12:39:40""], [""page10"", ""2023-05-18 12:41:52""], [""page11"", ""2023-05-18 12:38:54""]]]"
user463,"[""2023-05-20 20:36:59"", 621, [[""page0"", ""2023-05-20 20:42:46""], [""page1"", ""2023-05-20 20:46:42""], [""page2"", ""2023-05-20 20:40:18""], [""page3"", ""2023-05-20 20:39:20""], [""page4"", ""2023-05-20 20:43:27""], [""page5"", ""2023-05-20 20:40:38""], [""conversion"", ""2023-05-20 20:40:32""]]]"
user463,"[""2023-05-05 22:58:21"", 102, [[""page0"", ""2023-05-05 22:59:11""], [""page1"", ""2023-05-05 22:58:37""], [""page2"", ""2023-05-05 22:59:26""], [""page3"", ""2023-05-05 22:59:01""], [""page4"", ""2023-05-05 22:59:17""], [""page5"", ""2023-05-05 22:58:26""], [""page6"", ""2023-05-05 22:58:32""], [""page7"", ""2023-05-05 22:59:40""], [""page8"", ""2023-05-05 22:58:51""], [""page9"", ""2023-05-05 22:59:58""], [""page10"", ""2023-05-05 22:59:59""], [""page11"", ""2023-05-05 22:59:19""], [""page12"", ""2023-05-05 22:59:18""], [""page13"", ""2023-05-05 22:59:51""], [""page14"", ""2023-05-05 22:58:42""], [""conversion"", ""2023-05-05 22:59:50""]]]"
user463,"[""2023-05-27 06:23:49"", 1452, [[""page0"", ""2023-05-27 06:25:53""]]]"
user463,"[""2023-05-27 23:53:02"", 1053, [[""page0"", ""2023-05-28 00:07:32""], [""page1"", ""2023-05-28 00:07:46""], [""page2"", ""2023-05-27 23:56:22""], [""page3"", ""2023-05-27 23:55:15""], [""page4"", ""2023-05-27 23:56:19""], [""page5"", ""2023-05-28 00:09:37""], [""page6"", ""2023-05-28 00:08:38""], [""page7"", ""2023-05-28 00:06:32""], [""page8"", ""2023-05-27 23:55:44""], [""page9"", ""2023-05-27 23:55:09""], [""page10"", ""2023-05-28 00:09:31""], [""page11"", ""2023-05-28 00:01:16""], [""page12"", ""2023-05-28 00:02:56""], [""page13"", ""2023-05-28 00:07:32""], [""page14"", ""2023-05-27 23:59:05""]]]"
user463,"[""2023-05-27 17:25:24"", 1240, [[""page0"", ""2023-05-27 17:36:07""], [""page1"", ""2023-05-27 17:30:09""], [""page2"", ""2023-05-27 17:42:02""], [""page3"", ""2023-05-27 17:26:01""], [""page4"", ""2023-05-27 17:41:43""], [""page5"", ""2023-05-27 17:36:55""], [""conversion"", ""2023-05-27 17:39:21""]]]"
user464,"[""2023-05-03 09:15:57"", 813, [[""page0"", ""2023-05-03 09:23:12""], [""page1"", ""2023-05-03 09:28:44""], [""page2"", ""2023-05-03 09:19:28""], [""page3"", ""2023-05-03 09:18:29""], [""page4"", ""2023-05-03 09:22:41""], [""page5"", ""2023-05-03 09:25:23""], [""page6"", ""2023-05-03 09:27:52""], [""page7"", ""2023-05-03 09:16:40""], [""page8"", ""2023-05-03 09:21:22""], [""page9"", ""2023-05-03 09:23:48""], [""page10"", ""2023-05-03 09:22:21""], [""page11"", ""2023-05-03 09:23:51""], [""page12"", ""2023-05-03 09:27:36""], [""page13"", ""2023-05-03 09:27:29""], [""page14"", ""2023-05-03 09:19:33""]]]"
user464,"[""2023-05-20 07:50:39"", 162, [[""page0"", ""2023-05-20 07:52:36""], [""page1"", ""2023-05-20 07:52:23""], [""page2"", ""2023-05-20 07:50:54""], [""page3"", ""2023-05-20 07:52:25""], [""page4"", ""2023-05-20 07:50:48""]]]"
user464,"[""2023-05-07 02:20:40"", 935, [[""page0"", ""2023-05-07 02:26:36""]]]"
user465,"[""2023-05-28 11:41:14"", 838, [[""page0"", ""2023-05-28 11:52:42""], [""page1"", ""2023-05-28 11:46:38""]]]"
user465,"[""2023-05-22 02:00:16"", 538, [[""page0"", ""2023-05-22 02:04:00""], [""page1"", ""2023-05-22 02:01:11""], [""page2"", ""2023-05-22 02:08:50""], [""page3"", ""2023-05-22 02:03:50""], [""page4"", ""2023-05-22 02:02:22""], [""page5"", ""2023-05-22 02:06:30""], [""page6"", ""2023-05-22 02:05:28""], [""page7"", ""2023-05-22 02:05:40""], [""page8"", ""2023-05-22 02:06:32""]]]"
user465,"[""2023-05-19 20:07:03"", 995, [[""page0"", ""2023-05-19 20:14:39""], [""page1"", ""2023-05-19 20:07:15""], [""page2"", ""2023-05-19 20:12:18""], [""page3"", ""2023-05-19 20:09:11""], [""page4"", ""2023-05-19 20:23:32""], [""page5"", ""2023-05-19 20:21:27""], [""page6"", ""2023-05-19 20:11:55""], [""page7"", ""2023-05-19 20:10:34""], [""page8"", ""2023-05-19 20:20:44""], [""page9"", ""2023-05-19 20:11:42""], [""page10"", ""2023-05-19 20:13:57""], [""page11"", ""2023-05-19 20:09:27""], [""page12"", ""2023-05-19 20:09:02""]]]"
user465,"[""2023-05-28 07:53:39"", 1739, [[""page0"", ""2023-05-28 07:55:57""], [""page1"", ""2023-05-28 07:59:17""], [""page2"", ""2023-05-28 08:08:20""], [""page3"", ""2023-05-28 07:57:52""], [""page4"", ""2023-05-28 08:15:11""], [""page5"", ""2023-05-28 08:21:17""], [""page6"", ""2023-05-28 07:59:25""], [""page7"", ""2023-05-28 08:17:56""], [""page8"", ""2023-05-28 07:54:04""], [""page9"", ""2023-05-28 08:19:57""], [""page10"", ""2023-05-28 07:55:38""]]]"
user465,"[""2023-05-07 11:22:01"", 651, [[""page0"", ""2023-05-07 11:32:33""], [""page1"", ""2023-05-07 11:24:19""], [""page2"", ""2023-05-07 11:29:52""], [""page3"", ""2023-05-07 11:24:35""], [""page4"", ""2023-05-07 11:28:03""], [""page5"", ""2023-05-07 11:22:51""]]]"
user466,"[""2023-05-04 02:48:50"", 1475, [[""page0"", ""2023-05-04 02:51:06""], [""page1"", ""2023-05-04 03:07:03""], [""page2"", ""2023-05-04 02:56:56""], [""page3"", ""2023-05-04 02:59:09""], [""page4"", ""2023-05-04 02:52:09""], [""page5"", ""2023-05-04 03:13:15""], [""page6"", ""2023-05-04 03:07:41""], [""page7"", ""2023-05-04 03:08:56""], [""page8"", ""2023-05-04 02:52:17""], [""page9"", ""2023-05-04 03:00:28""], [""page10"", ""2023-05-04 02:59:57""]]]"
user466,"[""2023-05-19 12:19:14"", 1160, [[""page0"", ""2023-05-19 12:24:53""], [""page1"", ""2023-05-19 12:19:54""], [""page2"", ""2023-05-19 12:21:47""], [""page3"", ""2023-05-19 12:28:12""], [""page4"", ""2023-05-19 12:25:27""], [""page5"", ""2023-05-19 12:25:18""], [""page6"", ""2023-05-19 12:26:21""], [""page7"", ""2023-05-19 12:33:04""], [""page8"", ""2023-05-19 12:24:57""], [""page9"", ""2023-05-19 12:22:49""], [""page10"", ""2023-05-19 12:32:36""]]]"
user466,"[""2023-05-07 18:04:23"", 423, [[""page0"", ""2023-05-07 18:06:42""], [""page1"", ""2023-05-07 18:07:39""], [""page2"", ""2023-05-07 18:05:55""], [""page3"", ""2023-05-07 18:07:53""], [""page4"", ""2023-05-07 18:06:34""], [""page5"", ""2023-05-07 18:10:34""], [""page6"", ""2023-05-07 18:10:29""], [""page7"", ""2023-05-07 18:06:02""], [""page8"", ""2023-05-07 18:09:39""], [""page9"", ""2023-05-07 18:08:03""], [""page10"", ""2023-05-07 18:04:39""], [""page11"", ""2023-05-07 18:06:32""]]]"
user466,"[""2023-05-26 17:26:43"", 897, [[""page0"", ""2023-05-26 17:36:29""], [""page1"", ""2023-05-26 17:28:47""], [""page2"", ""2023-05-26 17:34:38""]]]"
user466,"[""2023-05-12 14:14:11"", 44, [[""page0"", ""2023-05-12 14:14:36""], [""page1"", ""2023-05-12 14:14:16""], [""page2"", ""2023-05-12 14:14:36""], [""page3"", ""2023-05-12 14:14:42""], [""page4"", ""2023-05-12 14:14:53""], [""page5"", ""2023-05-12 14:14:44""], [""page6"", ""2023-05-12 14:14:48""], [""page7"", ""2023-05-12 14:14:18""], [""page8"", ""2023-05-12 14:14:32""], [""page9"", ""2023-05-12 14:14:32""], [""page10"", ""2023-05-12 14:14:22""], [""page11"", ""2023-05-12 14:14:31""], [""page12"", ""2023-05-12 14:14:40""]]]"
user466,"[""2023-05-09 21:22:47"", 1541, [[""page0"", ""2023-05-09 21:42:34""], [""page1"", ""2023-05-09 21:27:28""], [""page2"", ""2023-05-09 21:35:35""], [""page3"", ""2023-05-09 21:39:50""], [""page4"", ""2023-05-09 21:33:26""], [""page5"", ""2023-05-09 21:46:29""], [""page6"", ""2023-05-09 21:43:24""], [""page7"", ""2023-05-09 21:29:17""], [""page8"", ""2023-05-09 21:34:08""], [""page9"", ""2023-05-09 21:28:53""], [""page10"", ""2023-05-09 21:23:21""]]]"
user466,"[""2023-05-27 16:51:49"", 954, [[""page0"", ""2023-05-27 17:00:22""], [""page1"", ""2023-05-27 16:57:29""], [""page2"", ""2023-05-27 17:00:08""], [""page3"", ""2023-05-27 17:03:25""], [""page4"", ""2023-05-27 17:03:09""], [""page5"", ""2023-05-27 17:03:08""], [""page6"", ""2023-05-27 17:04:54""], [""page7"", ""2023-05-27 16:56:31""], [""page8"", ""2023-05-27 17:01:54""], [""page9"", ""2023-05-27 17:03:15""], [""page10"", ""2023-05-27 16:59:04""], [""page11"", ""2023-05-27 16:55:45""], [""page12"", ""2023-05-27 17:06:49""]]]"
user467,"[""2023-05-13 20:15:57"", 632, [[""page0"", ""2023-05-13 20:18:46""], [""page1"", ""2023-05-13 20:18:15""], [""page2"", ""2023-05-13 20:22:49""]]]"
user468,"[""2023-05-15 18:33:09"", 1125, [[""page0"", ""2023-05-15 18:42:43""], [""page1"", ""2023-05-15 18:34:51""], [""page2"", ""2023-05-15 18:36:28""], [""page3"", ""2023-05-15 18:51:27""], [""page4"", ""2023-05-15 18:41:21""], [""page5"", ""2023-05-15 18:37:51""], [""page6"", ""2023-05-15 18:47:23""], [""page7"", ""2023-05-15 18:34:33""], [""page8"", ""2023-05-15 18:43:24""], [""page9"", ""2023-05-15 18:43:52""], [""page10"", ""2023-05-15 18:39:12""], [""page11"", ""2023-05-15 18:46:34""]]]"
user468,"[""2023-05-15 04:29:32"", 1291, [[""page0"", ""2023-05-15 04:50:42""], [""page1"", ""2023-05-15 04:34:29""]]]"
user468,"[""2023-05-06 08:27:25"", 1777, [[""page0"", ""2023-05-06 08:29:36""]]]"
user468,"[""2023-05-12 15:47:47"", 1401, [[""page0"", ""2023-05-12 15:54:30""], [""page1"", ""2023-05-12 15:57:43""], [""page2"", ""2023-05-12 16:00:45""], [""page3"", ""2023-05-12 16:08:01""]]]"
user468,"[""2023-05-15 05:19:51"", 139, [[""page0"", ""2023-05-15 05:21:05""], [""page1"", ""2023-05-15 05:21:25""], [""page2"", ""2023-05-15 05:20:10""], [""page3"", ""2023-05-15 05:20:47""], [""page4"", ""2023-05-15 05:20:43""], [""page5"", ""2023-05-15 05:20:35""]]]"
user468,"[""2023-05-02 13:26:22"", 173, [[""page0"", ""2023-05-02 13:27:50""], [""page1"", ""2023-05-02 13:27:31""], [""page2"", ""2023-05-02 13:28:42""], [""page3"", ""2023-05-02 13:27:25""], [""page4"", ""2023-05-02 13:27:32""], [""page5"", ""2023-05-02 13:27:20""], [""page6"", ""2023-05-02 13:27:07""]]]"
user468,"[""2023-05-20 11:09:03"", 607, [[""page0"", ""2023-05-20 11:16:30""], [""page1"", ""2023-05-20 11:14:22""], [""page2"", ""2023-05-20 11:17:23""], [""page3"", ""2023-05-20 11:14:45""], [""page4"", ""2023-05-20 11:15:46""], [""page5"", ""2023-05-20 11:18:34""], [""page6"", ""2023-05-20 11:13:05""], [""page7"", ""2023-05-20 11:13:14""]]]"
user468,"[""2023-05-27 13:30:23"", 83, [[""page0"", ""2023-05-27 13:30:54""], [""page1"", ""2023-05-27 13:31:06""], [""conversion"", ""2023-05-27 13:31:33""]]]"
user468,"[""2023-05-13 05:22:06"", 1520, [[""page0"", ""2023-05-13 05:22:14""], [""page1"", ""2023-05-13 05:31:02""], [""page2"", ""2023-05-13 05:22:18""], [""page3"", ""2023-05-13 05:31:58""], [""page4"", ""2023-05-13 05:25:53""], [""page5"", ""2023-05-13 05:26:29""], [""page6"", ""2023-05-13 05:34:47""], [""page7"", ""2023-05-13 05:25:35""], [""page8"", ""2023-05-13 05:42:17""]]]"
user469,"[""2023-05-20 13:28:15"", 1398, [[""page0"", ""2023-05-20 13:33:30""], [""page1"", ""2023-05-20 13:30:26""], [""page2"", ""2023-05-20 13:28:59""], [""page3"", ""2023-05-20 13:43:25""]]]"
user469,"[""2023-05-14 08:52:50"", 512, [[""page0"", ""2023-05-14 08:56:17""], [""page1"", ""2023-05-14 08:56:31""], [""page2"", ""2023-05-14 08:58:21""], [""page3"", ""2023-05-14 09:00:02""], [""page4"", ""2023-05-14 08:57:31""], [""page5"", ""2023-05-14 08:58:17""], [""page6"", ""2023-05-14 08:52:56""], [""page7"", ""2023-05-14 08:56:22""], [""page8"", ""2023-05-14 09:00:58""], [""page9"", ""2023-05-14 08:58:52""]]]"
user470,"[""2023-05-24 21:38:44"", 118, [[""page0"", ""2023-05-24 21:40:12""], [""page1"", ""2023-05-24 21:40:34""], [""page2"", ""2023-05-24 21:39:25""], [""page3"", ""2023-05-24 21:39:48""], [""page4"", ""2023-05-24 21:39:54""], [""page5"", ""2023-05-24 21:39:46""], [""page6"", ""2023-05-24 21:39:53""], [""conversion"", ""2023-05-24 21:40:32""]]]"
user470,"[""2023-05-07 16:34:09"", 684, [[""page0"", ""2023-05-07 16:36:31""], [""page1"", ""2023-05-07 16:39:10""]]]"
user470,"[""2023-05-28 09:10:34"", 449, [[""page0"", ""2023-05-28 09:16:34""], [""page1"", ""2023-05-28 09:14:15""], [""page2"", ""2023-05-28 09:16:14""], [""page3"", ""2023-05-28 09:17:03""], [""page4"", ""2023-05-28 09:13:03""], [""page5"", ""2023-05-28 09:11:06""], [""page6"", ""2023-05-28 09:11:37""], [""conversion"", ""2023-05-28 09:13:07""]]]"
user470,"[""2023-05-06 10:46:41"", 487, [[""page0"", ""2023-05-06 10:49:36""], [""page1"", ""2023-05-06 10:49:31""], [""page2"", ""2023-05-06 10:49:34""], [""page3"", ""2023-05-06 10:48:59""], [""page4"", ""2023-05-06 10:54:05""], [""page5"", ""2023-05-06 10:47:16""], [""page6"", ""2023-05-06 10:51:14""]]]"
user470,"[""2023-05-08 08:04:23"", 1594, [[""page0"", ""2023-05-08 08:15:15""], [""page1"", ""2023-05-08 08:13:43""], [""page2"", ""2023-05-08 08:10:14""], [""page3"", ""2023-05-08 08:13:47""], [""page4"", ""2023-05-08 08:20:05""], [""page5"", ""2023-05-08 08:25:48""], [""page6"", ""2023-05-08 08:06:55""], [""conversion"", ""2023-05-08 08:27:54""]]]"
user470,"[""2023-05-20 12:22:21"", 1520, [[""page0"", ""2023-05-20 12:30:12""], [""page1"", ""2023-05-20 12:30:37""], [""page2"", ""2023-05-20 12:30:09""], [""page3"", ""2023-05-20 12:26:27""], [""page4"", ""2023-05-20 12:39:19""], [""page5"", ""2023-05-20 12:40:51""], [""page6"", ""2023-05-20 12:34:13""], [""page7"", ""2023-05-20 12:46:43""], [""page8"", ""2023-05-20 12:30:28""], [""page9"", ""2023-05-20 12:25:07""]]]"
user470,"[""2023-05-03 18:51:05"", 1296, [[""page0"", ""2023-05-03 18:57:37""]]]"
user470,"[""2023-05-09 06:22:35"", 15, [[""page0"", ""2023-05-09 06:22:47""], [""page1"", ""2023-05-09 06:22:40""], [""page2"", ""2023-05-09 06:22:42""], [""page3"", ""2023-05-09 06:22:48""]]]"
user470,"[""2023-05-11 06:51:01"", 1161, [[""page0"", ""2023-05-11 07:00:39""], [""conversion"", ""2023-05-11 06:58:12""]]]"
user470,"[""2023-05-08 07:52:39"", 1478, [[""page0"", ""2023-05-08 08:05:05""]]]"
user471,"[""2023-05-19 08:26:46"", 1583, [[""page0"", ""2023-05-19 08:46:36""], [""page1"", ""2023-05-19 08:40:30""], [""page2"", ""2023-05-19 08:46:53""]]]"
user471,"[""2023-05-07 09:36:40"", 171, [[""page0"", ""2023-05-07 09:37:16""], [""page1"", ""2023-05-07 09:37:25""], [""page2"", ""2023-05-07 09:37:11""], [""page3"", ""2023-05-07 09:37:19""], [""page4"", ""2023-05-07 09:38:40""], [""page5"", ""2023-05-07 09:39:04""], [""page6"", ""2023-05-07 09:37:56""], [""page7"", ""2023-05-07 09:37:07""], [""page8"", ""2023-05-07 09:38:46""], [""page9"", ""2023-05-07 09:38:40""], [""page10"", ""2023-05-07 09:38:40""], [""page11"", ""2023-05-07 09:38:33""], [""page12"", ""2023-05-07 09:37:59""], [""page13"", ""2023-05-07 09:39:18""], [""page14"", ""2023-05-07 09:39:08""]]]"
user471,"[""2023-05-20 07:34:51"", 1528, [[""page0"", ""2023-05-20 07:41:42""], [""page1"", ""2023-05-20 07:51:30""], [""page2"", ""2023-05-20 07:52:52""], [""page3"", ""2023-05-20 07:40:33""], [""page4"", ""2023-05-20 07:40:17""], [""page5"", ""2023-05-20 07:37:23""], [""page6"", ""2023-05-20 07:42:03""], [""page7"", ""2023-05-20 07:49:05""], [""page8"", ""2023-05-20 07:43:41""], [""page9"", ""2023-05-20 07:56:03""], [""page10"", ""2023-05-20 07:45:30""]]]"
user471,"[""2023-05-20 21:40:49"", 1697, [[""page0"", ""2023-05-20 22:04:31""], [""page1"", ""2023-05-20 22:07:13""], [""page2"", ""2023-05-20 22:06:21""], [""page3"", ""2023-05-20 21:41:22""], [""page4"", ""2023-05-20 22:03:31""], [""page5"", ""2023-05-20 21:43:14""], [""page6"", ""2023-05-20 21:56:01""], [""page7"", ""2023-05-20 22:06:54""], [""page8"", ""2023-05-20 22:01:24""]]]"
user471,"[""2023-05-02 17:58:04"", 1602, [[""page0"", ""2023-05-02 18:16:00""], [""page1"", ""2023-05-02 18:08:17""], [""page2"", ""2023-05-02 18:17:59""], [""page3"", ""2023-05-02 18:14:27""], [""page4"", ""2023-05-02 18:10:01""], [""page5"", ""2023-05-02 18:19:40""], [""page6"", ""2023-05-02 18:08:28""], [""page7"", ""2023-05-02 18:04:19""], [""page8"", ""2023-05-02 18:11:51""]]]"
user471,"[""2023-05-17 08:46:59"", 1069, [[""page0"", ""2023-05-17 08:52:48""], [""conversion"", ""2023-05-17 08:56:56""]]]"
user471,"[""2023-05-15 19:48:20"", 1700, [[""page0"", ""2023-05-15 20:02:12""], [""page1"", ""2023-05-15 20:04:42""]]]"
user472,"[""2023-05-02 20:08:04"", 452, [[""page0"", ""2023-05-02 20:12:29""], [""page1"", ""2023-05-02 20:10:53""]]]"
user472,"[""2023-05-04 20:16:03"", 1145, [[""page0"", ""2023-05-04 20:29:31""], [""page1"", ""2023-05-04 20:26:51""], [""page2"", ""2023-05-04 20:29:11""], [""page3"", ""2023-05-04 20:22:20""]]]"
user472,"[""2023-05-27 01:24:21"", 354, [[""page0"", ""2023-05-27 01:26:07""], [""page1"", ""2023-05-27 01:30:13""], [""page2"", ""2023-05-27 01:26:01""], [""page3"", ""2023-05-27 01:28:32""], [""page4"", ""2023-05-27 01:24:54""], [""page5"", ""2023-05-27 01:29:40""], [""page6"", ""2023-05-27 01:30:01""], [""page7"", ""2023-05-27 01:24:34""], [""page8"", ""2023-05-27 01:26:43""], [""page9"", ""2023-05-27 01:29:20""], [""page10"", ""2023-05-27 01:28:16""], [""page11"", ""2023-05-27 01:25:35""], [""page12"", ""2023-05-27 01:24:45""], [""page13"", ""2023-05-27 01:26:11""], [""page14"", ""2023-05-27 01:26:47""]]]"
user472,"[""2023-05-24 17:58:26"", 986, [[""page0"", ""2023-05-24 18:02:00""], [""page1"", ""2023-05-24 18:02:15""], [""page2"", ""2023-05-24 17:59:50""], [""page3"", ""2023-05-24 18:06:38""], [""page4"", ""2023-05-24 18:08:31""], [""page5"", ""2023-05-24 18:14:12""], [""page6"", ""2023-05-24 18:12:18""], [""page7"", ""2023-05-24 18:10:56""], [""page8"", ""2023-05-24 18:06:42""], [""page9"", ""2023-05-24 18:06:57""], [""page10"", ""2023-05-24 18:06:50""], [""page11"", ""2023-05-24 18:10:38""], [""page12"", ""2023-05-24 17:59:31""]]]"
user472,"[""2023-05-19 14:41:08"", 1598, [[""page0"", ""2023-05-19 14:49:49""], [""page1"", ""2023-05-19 15:07:35""], [""page2"", ""2023-05-19 14:53:33""], [""page3"", ""2023-05-19 14:44:49""], [""page4"", ""2023-05-19 15:02:32""], [""page5"", ""2023-05-19 14:49:13""], [""page6"", ""2023-05-19 14:54:51""], [""page7"", ""2023-05-19 14:59:49""]]]"
user473,"[""2023-05-22 22:36:57"", 796, [[""page0"", ""2023-05-22 22:47:40""], [""page1"", ""2023-05-22 22:46:26""], [""page2"", ""2023-05-22 22:39:27""]]]"
